Data;Produto;UnidadesProduzidas
2024-02-10 12:00:00;Produto A;13
2024-08-22 18:00:00;Produto A;86
2024-11-07 19:00:00;Produto A;81
2024-03-29 11:00:00;Produto A;86
2024-01-10 08:00:00;Produto B;98
2024-03-16 14:00:00;Produto B;62
2024-02-16 02:00:00;Produto A;8
2024-01-06 04:00:00;Produto B;45
2024-05-15 06:00:00;Produto B;18
2024-05-02 03:00:00;Produto C;88
2024-05-03 19:00:00;Produto A;60
2024-03-25 01:00:00;Produto B;60
2024-11-04 23:00:00;Produto C;2
2024-04-10 15:00:00;Produto C;66
2024-05-09 00:00:00;Produto A;91
2024-03-08 01:00:00;Produto A;14
2024-01-30 21:00:00;Produto C;48
2024-05-28 09:00:00;Produto A;56
2024-10-09 14:00:00;Produto A;12
2024-02-13 16:00:00;Produto C;96
2024-12-12 03:00:00;Produto C;92
2024-11-25 09:00:00;Produto A;55
2024-08-20 10:00:00;Produto B;28
2024-03-08 12:00:00;Produto A;89
2024-09-29 20:00:00;Produto B;4
2024-11-03 13:00:00;Produto C;90
2024-07-18 04:00:00;Produto B;36
2024-06-07 00:00:00;Produto C;50
2024-05-02 13:00:00;Produto A;3
2024-08-25 07:00:00;Produto A;1
2024-09-23 17:00:00;Produto C;17
2024-09-15 05:00:00;Produto C;71
2024-08-15 02:00:00;Produto C;62
2024-12-17 08:00:00;Produto A;48
2024-09-01 18:00:00;Produto A;62
2024-03-05 17:00:00;Produto B;69
2024-02-12 04:00:00;Produto C;19
2024-12-15 02:00:00;Produto B;34
2024-03-19 09:00:00;Produto A;99
2024-10-10 07:00:00;Produto B;49
2024-07-10 02:00:00;Produto B;80
2024-12-25 06:00:00;Produto A;47
2024-12-17 06:00:00;Produto A;91
2024-09-25 15:00:00;Produto C;50
2024-04-07 17:00:00;Produto B;89
2024-01-04 03:00:00;Produto A;26
2024-09-01 21:00:00;Produto A;56
2024-10-09 17:00:00;Produto B;78
2024-07-24 02:00:00;Produto A;14
2024-12-03 02:00:00;Produto C;78
2024-04-07 02:00:00;Produto C;25
2024-07-14 06:00:00;Produto B;4
2024-03-20 06:00:00;Produto C;79
2024-07-13 14:00:00;Produto A;32
2024-10-24 15:00:00;Produto A;82
2024-03-26 19:00:00;Produto A;78
2024-01-06 20:00:00;Produto A;65
2024-03-15 13:00:00;Produto B;61
2024-01-01 16:00:00;Produto C;20
2024-01-20 08:00:00;Produto C;74
2024-07-05 07:00:00;Produto A;10
2024-03-17 03:00:00;Produto B;88
2024-12-28 23:00:00;Produto A;34
2024-09-05 04:00:00;Produto A;61
2024-01-04 17:00:00;Produto B;92
2024-07-19 15:00:00;Produto B;27
2024-04-28 19:00:00;Produto A;40
2024-04-28 11:00:00;Produto C;65
2024-09-29 15:00:00;Produto A;33
2024-09-02 21:00:00;Produto C;68
2024-02-10 09:00:00;Produto C;71
2024-02-15 14:00:00;Produto B;9
2024-09-12 04:00:00;Produto B;16
2024-11-02 03:00:00;Produto A;5
2024-05-13 03:00:00;Produto C;98
2024-02-28 12:00:00;Produto C;23
2024-10-16 04:00:00;Produto A;43
2024-06-27 18:00:00;Produto A;89
2024-06-14 22:00:00;Produto A;57
2024-08-19 11:00:00;Produto B;51
2024-11-27 10:00:00;Produto A;13
2024-07-15 09:00:00;Produto A;24
2024-05-08 20:00:00;Produto C;11
2024-06-22 07:00:00;Produto A;52
2024-09-19 20:00:00;Produto C;17
2024-11-07 14:00:00;Produto C;37
2024-12-19 04:00:00;Produto B;13
2024-07-24 13:00:00;Produto A;62
2024-07-24 06:00:00;Produto A;91
2024-06-14 09:00:00;Produto C;84
2024-05-03 13:00:00;Produto B;97
2024-06-28 23:00:00;Produto B;96
2024-10-23 04:00:00;Produto A;8
2024-06-13 03:00:00;Produto C;56
2024-01-02 20:00:00;Produto A;93
2024-03-16 10:00:00;Produto A;83
2024-07-09 06:00:00;Produto A;70
2024-03-20 13:00:00;Produto A;44
2024-09-22 04:00:00;Produto C;60
2024-04-17 13:00:00;Produto B;41
2024-01-29 19:00:00;Produto A;21
2024-02-08 19:00:00;Produto A;86
2024-11-25 14:00:00;Produto A;42
2024-09-22 22:00:00;Produto A;74
2024-05-21 22:00:00;Produto B;74
2024-12-13 11:00:00;Produto B;29
2024-02-13 00:00:00;Produto B;80
2024-02-24 15:00:00;Produto B;65
2024-12-23 11:00:00;Produto A;17
2024-05-10 01:00:00;Produto C;30
2024-03-19 01:00:00;Produto B;26
2024-10-09 13:00:00;Produto B;53
2024-06-05 04:00:00;Produto A;19
2024-01-12 13:00:00;Produto A;53
2024-03-18 11:00:00;Produto A;85
2024-09-04 01:00:00;Produto A;17
2024-10-10 00:00:00;Produto C;46
2024-07-15 09:00:00;Produto C;85
2024-07-13 19:00:00;Produto B;53
2024-02-18 18:00:00;Produto C;64
2024-12-27 17:00:00;Produto B;45
2024-08-09 04:00:00;Produto B;49
2024-04-12 14:00:00;Produto C;19
2024-01-12 23:00:00;Produto B;71
2024-09-05 01:00:00;Produto A;81
2024-06-27 10:00:00;Produto B;65
2024-03-20 11:00:00;Produto A;37
2024-02-18 09:00:00;Produto C;70
2024-01-06 09:00:00;Produto C;26
2024-09-21 01:00:00;Produto B;2
2024-04-08 11:00:00;Produto A;59
2024-12-05 15:00:00;Produto B;96
2024-09-06 07:00:00;Produto C;5
2024-01-06 23:00:00;Produto B;37
2024-12-07 23:00:00;Produto B;31
2024-11-07 05:00:00;Produto A;76
2024-01-11 04:00:00;Produto C;99
2024-02-08 14:00:00;Produto B;94
2024-05-12 10:00:00;Produto A;48
2024-03-31 16:00:00;Produto B;6
2024-07-27 10:00:00;Produto A;15
2024-02-06 22:00:00;Produto A;15
2024-12-21 12:00:00;Produto B;61
2024-05-21 14:00:00;Produto C;16
2024-12-20 01:00:00;Produto C;20
2024-04-20 14:00:00;Produto A;77
2024-11-04 00:00:00;Produto C;44
2024-02-27 03:00:00;Produto A;42
2024-10-24 07:00:00;Produto C;46
2024-01-14 08:00:00;Produto B;95
2024-07-12 22:00:00;Produto C;34
2024-08-08 20:00:00;Produto A;64
2024-10-08 17:00:00;Produto A;29
2024-10-12 14:00:00;Produto C;3
2024-08-17 09:00:00;Produto B;9
2024-09-30 01:00:00;Produto A;75
2024-06-17 10:00:00;Produto A;75
2024-11-08 10:00:00;Produto A;25
2024-10-03 12:00:00;Produto A;86
2024-11-02 18:00:00;Produto A;42
2024-01-01 11:00:00;Produto B;46
2024-01-09 02:00:00;Produto C;73
2024-04-15 17:00:00;Produto B;84
2024-04-28 10:00:00;Produto B;59
2024-04-02 21:00:00;Produto A;21
2024-05-05 09:00:00;Produto B;74
2024-11-28 16:00:00;Produto A;22
2024-03-27 13:00:00;Produto B;29
2024-11-22 21:00:00;Produto A;63
2024-06-10 03:00:00;Produto A;73
2024-07-22 01:00:00;Produto B;61
2024-12-25 19:00:00;Produto B;64
2024-01-13 09:00:00;Produto C;69
2024-09-01 00:00:00;Produto C;40
2024-02-12 07:00:00;Produto C;75
2024-02-27 16:00:00;Produto B;1
2024-12-30 09:00:00;Produto B;65
2024-04-07 22:00:00;Produto A;62
2024-02-22 21:00:00;Produto C;54
2024-02-22 12:00:00;Produto A;60
2024-11-16 21:00:00;Produto A;46
2024-12-15 00:00:00;Produto A;5
2024-07-09 03:00:00;Produto A;22
2024-10-14 09:00:00;Produto C;90
2024-08-24 08:00:00;Produto A;53
2024-08-21 01:00:00;Produto B;70
2024-09-13 11:00:00;Produto B;32
2024-08-18 23:00:00;Produto B;11
2024-10-28 16:00:00;Produto C;10
2024-07-14 03:00:00;Produto A;39
2024-03-19 09:00:00;Produto C;98
2024-12-29 01:00:00;Produto A;31
2024-06-07 17:00:00;Produto C;12
2024-08-29 23:00:00;Produto C;80
2024-07-22 11:00:00;Produto A;38
2024-10-27 06:00:00;Produto C;67
2024-06-22 03:00:00;Produto A;66
2024-07-13 17:00:00;Produto B;52
2024-02-28 17:00:00;Produto B;5
2024-08-04 13:00:00;Produto B;11
2024-11-06 12:00:00;Produto C;25
2024-12-29 06:00:00;Produto B;35
2024-03-31 12:00:00;Produto A;35
2024-01-12 15:00:00;Produto B;22
2024-06-14 17:00:00;Produto B;37
2024-04-21 05:00:00;Produto C;86
2024-11-22 01:00:00;Produto A;55
2024-06-14 21:00:00;Produto C;75
2024-07-17 17:00:00;Produto C;96
2024-08-06 15:00:00;Produto A;99
2024-07-03 11:00:00;Produto C;95
2024-09-12 15:00:00;Produto A;72
2024-08-20 05:00:00;Produto B;64
2024-06-21 03:00:00;Produto A;20
2024-10-26 13:00:00;Produto A;98
2024-07-07 23:00:00;Produto A;4
2024-04-25 16:00:00;Produto C;18
2024-11-16 17:00:00;Produto A;51
2024-12-15 10:00:00;Produto A;68
2024-01-28 14:00:00;Produto A;20
2024-12-27 07:00:00;Produto B;9
2024-12-01 04:00:00;Produto A;80
2024-06-24 18:00:00;Produto C;26
2024-07-29 20:00:00;Produto A;25
2024-09-01 18:00:00;Produto A;68
2024-08-20 13:00:00;Produto B;41
2024-03-24 22:00:00;Produto A;59
2024-06-06 21:00:00;Produto C;45
2024-10-24 20:00:00;Produto A;41
2024-11-19 14:00:00;Produto C;38
2024-04-08 12:00:00;Produto B;19
2024-05-31 05:00:00;Produto A;14
2024-09-03 15:00:00;Produto B;21
2024-08-24 11:00:00;Produto A;15
2024-10-03 14:00:00;Produto C;3
2024-07-12 19:00:00;Produto B;37
2024-01-26 09:00:00;Produto A;46
2024-11-26 20:00:00;Produto C;16
2024-06-10 02:00:00;Produto B;14
2024-01-16 11:00:00;Produto A;9
2024-10-18 14:00:00;Produto B;7
2024-01-26 15:00:00;Produto A;14
2024-10-14 23:00:00;Produto C;6
2024-09-07 10:00:00;Produto C;85
2024-04-03 21:00:00;Produto B;15
2024-07-24 22:00:00;Produto B;52
2024-02-06 00:00:00;Produto A;72
2024-02-22 20:00:00;Produto C;34
2024-11-06 14:00:00;Produto A;1
2024-07-09 11:00:00;Produto C;96
2024-08-05 21:00:00;Produto B;69
2024-04-03 05:00:00;Produto A;94
2024-06-17 22:00:00;Produto A;86
2024-02-08 23:00:00;Produto C;20
2024-09-23 10:00:00;Produto C;80
2024-11-24 19:00:00;Produto C;7
2024-01-14 13:00:00;Produto B;7
2024-11-19 22:00:00;Produto A;50
2024-06-09 21:00:00;Produto C;2
2024-03-23 17:00:00;Produto B;47
2024-07-24 12:00:00;Produto C;14
2024-07-10 19:00:00;Produto A;31
2024-04-25 18:00:00;Produto C;50
2024-11-19 02:00:00;Produto A;61
2024-06-18 22:00:00;Produto B;41
2024-02-26 23:00:00;Produto B;14
2024-06-17 10:00:00;Produto C;5
2024-04-17 07:00:00;Produto A;75
2024-10-08 10:00:00;Produto A;5
2024-03-06 21:00:00;Produto A;64
2024-03-23 18:00:00;Produto C;29
2024-04-03 08:00:00;Produto A;75
2024-06-14 06:00:00;Produto A;5
2024-11-12 20:00:00;Produto A;96
2024-12-12 16:00:00;Produto A;36
2024-09-05 16:00:00;Produto C;79
2024-11-08 05:00:00;Produto C;19
2024-06-19 23:00:00;Produto A;64
2024-03-27 12:00:00;Produto A;22
2024-08-05 23:00:00;Produto B;34
2024-05-04 18:00:00;Produto B;56
2024-06-05 00:00:00;Produto A;17
2024-08-21 02:00:00;Produto A;76
2024-11-09 19:00:00;Produto B;89
2024-11-03 03:00:00;Produto B;56
2024-03-09 12:00:00;Produto A;17
2024-05-11 00:00:00;Produto C;74
2024-01-11 02:00:00;Produto C;92
2024-06-19 05:00:00;Produto A;82
2024-11-27 10:00:00;Produto A;18
2024-10-29 21:00:00;Produto B;45
2024-10-24 02:00:00;Produto B;96
2024-10-11 12:00:00;Produto C;78
2024-12-14 10:00:00;Produto A;56
2024-09-20 19:00:00;Produto B;80
2024-05-26 08:00:00;Produto C;50
2024-03-03 11:00:00;Produto C;58
2024-03-30 22:00:00;Produto C;18
2024-08-03 02:00:00;Produto B;80
2024-06-17 07:00:00;Produto B;81
2024-03-25 19:00:00;Produto A;7
2024-11-28 09:00:00;Produto A;76
2024-02-05 17:00:00;Produto C;98
2024-06-08 07:00:00;Produto C;10
2024-10-09 02:00:00;Produto B;69
2024-01-13 10:00:00;Produto B;85
2024-10-28 20:00:00;Produto A;3
2024-02-08 11:00:00;Produto A;83
2024-06-25 08:00:00;Produto A;44
2024-06-28 10:00:00;Produto B;99
2024-04-26 15:00:00;Produto C;70
2024-10-01 02:00:00;Produto A;14
2024-07-22 03:00:00;Produto A;4
2024-08-09 22:00:00;Produto B;18
2024-10-01 06:00:00;Produto A;93
2024-03-16 02:00:00;Produto C;99
2024-04-20 17:00:00;Produto B;52
2024-05-19 10:00:00;Produto A;38
2024-05-02 21:00:00;Produto A;80
2024-02-09 05:00:00;Produto B;20
2024-03-20 11:00:00;Produto B;88
2024-07-20 13:00:00;Produto A;99
2024-12-03 17:00:00;Produto C;44
2024-02-21 19:00:00;Produto B;51
2024-08-25 08:00:00;Produto C;19
2024-03-02 02:00:00;Produto A;68
2024-06-13 21:00:00;Produto C;97
2024-03-22 22:00:00;Produto A;66
2024-01-16 15:00:00;Produto A;13
2024-01-11 22:00:00;Produto A;62
2024-06-30 18:00:00;Produto A;61
2024-09-27 22:00:00;Produto C;30
2024-11-22 09:00:00;Produto A;98
2024-03-19 21:00:00;Produto A;30
2024-12-03 18:00:00;Produto C;51
2024-03-09 20:00:00;Produto B;88
2024-08-18 20:00:00;Produto C;48
2024-06-11 04:00:00;Produto C;33
2024-01-25 23:00:00;Produto C;74
2024-07-19 15:00:00;Produto A;82
2024-03-20 16:00:00;Produto A;19
2024-12-23 04:00:00;Produto A;71
2024-06-24 13:00:00;Produto B;57
2024-05-31 13:00:00;Produto A;19
2024-08-21 07:00:00;Produto B;88
2024-09-25 16:00:00;Produto A;79
2024-12-22 13:00:00;Produto C;41
2024-11-03 14:00:00;Produto A;42
2024-05-28 17:00:00;Produto B;87
2024-11-17 03:00:00;Produto B;52
2024-02-01 02:00:00;Produto A;4
2024-12-20 08:00:00;Produto C;4
2024-07-12 01:00:00;Produto A;5
2024-02-08 08:00:00;Produto A;41
2024-10-19 00:00:00;Produto A;87
2024-04-09 05:00:00;Produto C;61
2024-05-30 18:00:00;Produto B;75
2024-07-04 03:00:00;Produto C;55
2024-01-12 08:00:00;Produto B;75
2024-03-14 21:00:00;Produto B;13
2024-04-16 03:00:00;Produto B;14
2024-05-11 20:00:00;Produto C;60
2024-07-18 04:00:00;Produto A;72
2024-02-09 10:00:00;Produto A;25
2024-01-22 02:00:00;Produto A;82
2024-10-06 23:00:00;Produto A;44
2024-12-17 11:00:00;Produto A;82
2024-12-28 09:00:00;Produto C;10
2024-09-22 00:00:00;Produto C;71
2024-11-15 01:00:00;Produto C;50
2024-05-29 14:00:00;Produto C;44
2024-02-19 16:00:00;Produto C;14
2024-03-02 00:00:00;Produto C;15
2024-01-17 06:00:00;Produto C;16
2024-08-21 23:00:00;Produto A;2
2024-09-11 10:00:00;Produto B;30
2024-04-16 16:00:00;Produto C;30
2024-09-01 11:00:00;Produto B;82
2024-02-20 11:00:00;Produto C;31
2024-03-05 03:00:00;Produto C;77
2024-01-27 19:00:00;Produto A;20
2024-12-28 05:00:00;Produto B;49
2024-02-23 11:00:00;Produto A;35
2024-11-16 00:00:00;Produto A;23
2024-11-02 01:00:00;Produto B;97
2024-07-01 18:00:00;Produto A;99
2024-02-08 07:00:00;Produto C;61
2024-04-07 11:00:00;Produto C;84
2024-09-04 02:00:00;Produto C;55
2024-08-13 02:00:00;Produto C;67
2024-08-23 23:00:00;Produto C;8
2024-08-07 19:00:00;Produto A;40
2024-01-22 03:00:00;Produto A;59
2024-02-29 20:00:00;Produto C;32
2024-12-30 14:00:00;Produto C;93
2024-11-02 10:00:00;Produto A;7
2024-07-07 04:00:00;Produto B;2
2024-05-30 22:00:00;Produto A;85
2024-07-02 07:00:00;Produto A;6
2024-07-28 21:00:00;Produto A;92
2024-12-03 23:00:00;Produto A;36
2024-06-03 19:00:00;Produto A;32
2024-11-22 13:00:00;Produto B;45
2024-02-24 05:00:00;Produto C;42
2024-11-03 02:00:00;Produto C;53
2024-08-04 01:00:00;Produto B;9
2024-03-30 19:00:00;Produto C;75
2024-09-24 03:00:00;Produto C;87
2024-09-22 05:00:00;Produto C;75
2024-01-29 20:00:00;Produto B;49
2024-03-02 14:00:00;Produto B;2
2024-09-23 12:00:00;Produto C;67
2024-12-18 00:00:00;Produto C;11
2024-01-19 09:00:00;Produto C;50
2024-04-20 06:00:00;Produto A;35
2024-08-05 01:00:00;Produto A;15
2024-09-29 05:00:00;Produto A;75
2024-07-13 21:00:00;Produto B;31
2024-10-27 11:00:00;Produto C;92
2024-04-20 05:00:00;Produto B;62
2024-12-08 02:00:00;Produto B;28
2024-11-26 13:00:00;Produto B;96
2024-08-16 04:00:00;Produto C;25
2024-11-26 08:00:00;Produto A;84
2024-03-27 16:00:00;Produto C;92
2024-09-10 17:00:00;Produto C;25
2024-11-04 04:00:00;Produto B;75
2024-11-20 21:00:00;Produto B;83
2024-02-05 21:00:00;Produto B;92
2024-12-13 18:00:00;Produto A;1
2024-05-25 14:00:00;Produto A;59
2024-02-07 16:00:00;Produto A;69
2024-02-22 21:00:00;Produto C;74
2024-01-17 20:00:00;Produto B;42
2024-02-19 08:00:00;Produto C;34
2024-03-12 21:00:00;Produto A;66
2024-12-18 14:00:00;Produto B;18
2024-08-30 03:00:00;Produto A;77
2024-08-21 14:00:00;Produto B;5
2024-06-13 20:00:00;Produto B;20
2024-01-08 03:00:00;Produto C;66
2024-12-18 17:00:00;Produto C;75
2024-04-06 02:00:00;Produto A;62
2024-01-18 13:00:00;Produto C;94
2024-08-18 20:00:00;Produto C;96
2024-07-13 19:00:00;Produto C;32
2024-10-08 04:00:00;Produto B;58
2024-09-11 07:00:00;Produto C;50
2024-03-02 09:00:00;Produto A;38
2024-05-15 03:00:00;Produto B;55
2024-03-31 21:00:00;Produto B;28
2024-05-09 00:00:00;Produto C;74
2024-10-03 22:00:00;Produto B;86
2024-09-02 02:00:00;Produto A;81
2024-09-06 06:00:00;Produto A;22
2024-08-29 14:00:00;Produto B;43
2024-12-16 15:00:00;Produto C;83
2024-12-16 11:00:00;Produto C;81
2024-12-18 08:00:00;Produto B;88
2024-07-07 12:00:00;Produto A;36
2024-09-30 07:00:00;Produto B;96
2024-11-13 12:00:00;Produto C;52
2024-04-25 14:00:00;Produto C;36
2024-08-24 09:00:00;Produto B;28
2024-05-10 04:00:00;Produto A;78
2024-12-27 07:00:00;Produto B;58
2024-02-26 09:00:00;Produto A;36
2024-06-09 14:00:00;Produto A;70
2024-12-04 22:00:00;Produto B;9
2024-02-08 12:00:00;Produto B;21
2024-03-31 10:00:00;Produto A;64
2024-08-17 10:00:00;Produto A;76
2024-04-09 19:00:00;Produto A;61
2024-12-08 12:00:00;Produto A;94
2024-12-08 18:00:00;Produto C;95
2024-08-17 19:00:00;Produto B;40
2024-04-21 06:00:00;Produto A;56
2024-05-20 05:00:00;Produto B;4
2024-01-25 12:00:00;Produto A;31
2024-05-10 18:00:00;Produto B;27
2024-10-04 15:00:00;Produto B;58
2024-06-19 06:00:00;Produto A;25
2024-12-21 11:00:00;Produto A;69
2024-06-26 22:00:00;Produto B;70
2024-09-07 19:00:00;Produto B;5
2024-01-24 04:00:00;Produto B;91
2024-11-30 06:00:00;Produto C;8
2024-08-15 04:00:00;Produto A;9
2024-05-28 15:00:00;Produto C;15
2024-06-11 11:00:00;Produto C;7
2024-09-26 21:00:00;Produto A;96
2024-11-08 12:00:00;Produto A;72
2024-02-12 08:00:00;Produto C;15
2024-09-26 14:00:00;Produto A;37
2024-03-26 22:00:00;Produto B;83
2024-06-29 01:00:00;Produto B;39
2024-05-25 16:00:00;Produto C;6
2024-03-16 13:00:00;Produto C;83
2024-09-17 16:00:00;Produto A;57
2024-04-06 09:00:00;Produto A;92
2024-02-21 07:00:00;Produto C;81
2024-08-30 23:00:00;Produto C;19
2024-05-04 23:00:00;Produto B;63
2024-05-23 08:00:00;Produto B;31
2024-06-18 00:00:00;Produto A;75
2024-01-13 17:00:00;Produto B;79
2024-03-11 09:00:00;Produto A;10
2024-06-12 05:00:00;Produto A;87
2024-10-22 00:00:00;Produto A;67
2024-12-24 19:00:00;Produto B;62
2024-05-02 08:00:00;Produto C;3
2024-06-09 22:00:00;Produto C;18
2024-08-23 09:00:00;Produto B;25
2024-05-15 21:00:00;Produto C;20
2024-03-16 19:00:00;Produto A;58
2024-02-25 22:00:00;Produto C;93
2024-08-19 16:00:00;Produto B;86
2024-04-02 18:00:00;Produto C;50
2024-02-14 23:00:00;Produto A;79
2024-06-24 06:00:00;Produto A;10
2024-09-18 16:00:00;Produto B;21
2024-10-28 11:00:00;Produto B;29
2024-02-03 21:00:00;Produto B;96
2024-07-31 01:00:00;Produto A;10
2024-03-25 15:00:00;Produto C;13
2024-12-20 18:00:00;Produto C;47
2024-09-03 07:00:00;Produto B;23
2024-04-20 13:00:00;Produto C;50
2024-05-19 04:00:00;Produto C;87
2024-11-24 04:00:00;Produto B;95
2024-02-17 13:00:00;Produto B;4
2024-12-22 14:00:00;Produto A;67
2024-04-30 17:00:00;Produto A;85
2024-06-17 09:00:00;Produto A;53
2024-03-25 22:00:00;Produto A;2
2024-06-26 22:00:00;Produto C;68
2024-07-14 03:00:00;Produto C;65
2024-01-21 14:00:00;Produto A;79
2024-10-23 12:00:00;Produto A;57
2024-03-15 08:00:00;Produto B;97
2024-05-26 06:00:00;Produto C;70
2024-06-06 18:00:00;Produto C;7
2024-08-07 10:00:00;Produto A;19
2024-08-14 04:00:00;Produto C;44
2024-10-05 09:00:00;Produto B;63
2024-10-14 05:00:00;Produto B;65
2024-07-13 02:00:00;Produto C;39
2024-10-22 02:00:00;Produto A;83
2024-10-13 05:00:00;Produto C;26
2024-11-12 23:00:00;Produto B;44
2024-11-15 13:00:00;Produto A;12
2024-09-16 03:00:00;Produto C;22
2024-07-07 22:00:00;Produto A;77
2024-09-06 03:00:00;Produto A;92
2024-02-24 16:00:00;Produto B;14
2024-05-03 10:00:00;Produto A;86
2024-05-02 10:00:00;Produto C;30
2024-05-13 05:00:00;Produto A;44
2024-08-08 16:00:00;Produto A;84
2024-10-27 04:00:00;Produto C;91
2024-08-26 18:00:00;Produto B;38
2024-01-06 06:00:00;Produto B;59
2024-08-21 10:00:00;Produto C;42
2024-02-19 15:00:00;Produto C;52
2024-04-19 23:00:00;Produto B;63
2024-02-26 22:00:00;Produto A;61
2024-09-25 21:00:00;Produto C;34
2024-10-04 23:00:00;Produto A;39
2024-10-05 11:00:00;Produto C;41
2024-07-08 03:00:00;Produto B;37
2024-04-30 07:00:00;Produto A;65
2024-06-19 06:00:00;Produto A;79
2024-04-04 05:00:00;Produto C;32
2024-06-23 04:00:00;Produto A;8
2024-04-28 09:00:00;Produto C;97
2024-09-08 16:00:00;Produto B;18
2024-05-28 08:00:00;Produto A;45
2024-07-17 06:00:00;Produto C;93
2024-01-27 02:00:00;Produto A;96
2024-07-27 22:00:00;Produto C;33
2024-02-27 07:00:00;Produto C;5
2024-02-19 05:00:00;Produto C;82
2024-08-25 20:00:00;Produto B;74
2024-01-21 10:00:00;Produto A;36
2024-06-04 09:00:00;Produto B;97
2024-09-05 22:00:00;Produto C;23
2024-05-27 06:00:00;Produto C;40
2024-05-17 08:00:00;Produto B;5
2024-03-21 20:00:00;Produto B;34
2024-07-27 22:00:00;Produto A;24
2024-03-19 10:00:00;Produto C;17
2024-07-23 12:00:00;Produto B;95
2024-05-04 11:00:00;Produto C;71
2024-08-20 17:00:00;Produto C;81
2024-05-11 15:00:00;Produto A;92
2024-07-07 18:00:00;Produto A;22
2024-01-29 09:00:00;Produto A;15
2024-08-06 22:00:00;Produto B;15
2024-02-14 17:00:00;Produto C;25
2024-04-09 11:00:00;Produto B;53
2024-04-22 05:00:00;Produto B;21
2024-06-29 20:00:00;Produto A;66
2024-03-30 20:00:00;Produto C;91
2024-11-27 22:00:00;Produto C;32
2024-04-17 12:00:00;Produto A;21
2024-10-29 09:00:00;Produto C;68
2024-03-30 23:00:00;Produto A;44
2024-10-09 04:00:00;Produto B;83
2024-03-08 19:00:00;Produto B;66
2024-12-08 11:00:00;Produto A;90
2024-10-22 00:00:00;Produto B;98
2024-03-23 17:00:00;Produto B;14
2024-12-19 16:00:00;Produto A;15
2024-03-31 21:00:00;Produto B;20
2024-04-05 16:00:00;Produto C;34
2024-10-25 12:00:00;Produto B;36
2024-04-18 05:00:00;Produto A;83
2024-02-07 13:00:00;Produto C;9
2024-09-09 12:00:00;Produto C;71
2024-03-10 21:00:00;Produto B;30
2024-04-30 01:00:00;Produto C;77
2024-08-22 06:00:00;Produto A;91
2024-12-01 12:00:00;Produto C;63
2024-02-27 10:00:00;Produto B;35
2024-02-22 00:00:00;Produto B;13
2024-08-23 10:00:00;Produto C;79
2024-09-10 07:00:00;Produto A;46
2024-10-20 04:00:00;Produto A;56
2024-09-27 07:00:00;Produto B;9
2024-02-14 02:00:00;Produto B;87
2024-03-26 08:00:00;Produto A;36
2024-09-11 19:00:00;Produto C;3
2024-06-26 00:00:00;Produto C;98
2024-04-13 04:00:00;Produto C;19
2024-07-10 19:00:00;Produto C;28
2024-05-28 01:00:00;Produto A;23
2024-01-10 04:00:00;Produto B;7
2024-07-19 18:00:00;Produto B;76
2024-10-26 16:00:00;Produto C;14
2024-07-11 15:00:00;Produto A;46
2024-11-02 05:00:00;Produto A;15
2024-08-22 02:00:00;Produto C;67
2024-10-27 09:00:00;Produto C;15
2024-07-09 16:00:00;Produto C;51
2024-03-18 23:00:00;Produto B;88
2024-11-25 19:00:00;Produto C;8
2024-03-01 22:00:00;Produto B;69
2024-08-18 01:00:00;Produto A;62
2024-12-21 16:00:00;Produto A;51
2024-12-09 04:00:00;Produto B;63
2024-11-21 13:00:00;Produto B;68
2024-03-27 04:00:00;Produto B;78
2024-08-27 17:00:00;Produto B;16
2024-10-28 13:00:00;Produto C;84
2024-10-19 08:00:00;Produto A;24
2024-09-14 23:00:00;Produto C;6
2024-03-04 02:00:00;Produto B;57
2024-04-18 06:00:00;Produto C;31
2024-02-11 17:00:00;Produto C;6
2024-02-13 01:00:00;Produto A;99
2024-10-14 11:00:00;Produto C;79
2024-12-18 17:00:00;Produto A;29
2024-07-29 11:00:00;Produto B;67
2024-07-05 12:00:00;Produto C;75
2024-01-20 22:00:00;Produto B;3
2024-01-22 11:00:00;Produto A;28
2024-02-19 15:00:00;Produto B;74
2024-09-19 09:00:00;Produto B;97
2024-01-12 07:00:00;Produto A;48
2024-12-13 06:00:00;Produto B;80
2024-11-20 02:00:00;Produto B;10
2024-09-07 08:00:00;Produto B;33
2024-11-28 19:00:00;Produto C;67
2024-05-18 20:00:00;Produto B;69
2024-02-02 19:00:00;Produto A;12
2024-09-16 06:00:00;Produto C;57
2024-01-26 22:00:00;Produto C;44
2024-06-09 01:00:00;Produto A;13
2024-06-02 04:00:00;Produto B;24
2024-04-17 04:00:00;Produto C;44
2024-10-15 03:00:00;Produto C;57
2024-07-28 17:00:00;Produto C;96
2024-11-20 12:00:00;Produto B;16
2024-08-05 06:00:00;Produto C;96
2024-07-15 08:00:00;Produto A;21
2024-01-03 18:00:00;Produto B;76
2024-11-09 21:00:00;Produto A;51
2024-07-11 08:00:00;Produto A;21
2024-02-17 12:00:00;Produto C;60
2024-08-26 18:00:00;Produto C;51
2024-11-07 01:00:00;Produto C;21
2024-07-05 07:00:00;Produto A;6
2024-05-19 03:00:00;Produto B;73
2024-01-23 20:00:00;Produto C;65
2024-11-15 19:00:00;Produto C;76
2024-12-10 08:00:00;Produto A;58
2024-01-09 06:00:00;Produto B;78
2024-01-24 19:00:00;Produto A;6
2024-02-02 22:00:00;Produto C;65
